"cell_line","reported_sex","XIST_expression_level","XIST_expression","XIST_log_expression","SRY_expression_level","SRY_expression","SRY_log_expression","RPS4Y1_expression_level","RPS4Y1_expression","RPS4Y1_log_expression","ZFY_expression_level","ZFY_expression","ZFY_log_expression","TGIF2LY_expression_level","TGIF2LY_expression","TGIF2LY_log_expression","PCDH11Y_expression_level","PCDH11Y_expression","PCDH11Y_log_expression","TBL1Y_expression_level","TBL1Y_expression","TBL1Y_log_expression","USP9Y_expression_level","USP9Y_expression","USP9Y_log_expression","DDX3Y_expression_level","DDX3Y_expression","DDX3Y_log_expression","UTY_expression_level","UTY_expression","UTY_log_expression","TMSB4Y_expression_level","TMSB4Y_expression","TMSB4Y_log_expression","NLGN4Y_expression_level","NLGN4Y_expression","NLGN4Y_log_expression","KDM5D_expression_level","KDM5D_expression","KDM5D_log_expression","EIF1AY_expression_level","EIF1AY_expression","EIF1AY_log_expression","RPS4Y2_expression_level","RPS4Y2_expression","RPS4Y2_log_expression"
"BICR6_UPPER_AERODIGESTIVE_TRACT","male","low_expression",69,4.23410650459726,"low_expression",1,0,"high_expression",15075,9.62079302159539,"high_expression",597,6.3919171133926,"low_expression",1,0,"low_expression",1,0,"high_expression",66,4.18965474202643,"high_expression",1523,7.32843735289516,"high_expression",2994,8.00436556497957,"high_expression",1127,7.02731451403978,"intermediate_expression",76,4.33073334028633,"low_expression",158,5.06259503302697,"high_expression",1017,6.92461239604856,"high_expression",1649,7.4079243225596,"low_expression",2,0.693147180559945
"BL41_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",46,3.8286413964891,"low_expression",0,NA,"high_expression",47949,10.7778932250368,"high_expression",1436,7.26961674960817,"low_expression",0,NA,"low_expression",17,2.83321334405622,"high_expression",157,5.05624580534831,"high_expression",4559,8.42485858021344,"high_expression",17113,9.74759368757745,"high_expression",2470,7.81197342962202,"high_expression",202,5.30826769740121,"low_expression",0,NA,"high_expression",11257,9.3287454363548,"high_expression",8313,9.02557583353109,"low_expression",8,2.07944154167984
"BL70_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",58,4.06044301054642,"low_expression",0,NA,"high_expression",32693,10.3949162666914,"high_expression",1641,7.40306109109009,"low_expression",0,NA,"low_expression",2,0.693147180559945,"high_expression",48,3.87120101090789,"high_expression",3519,8.16593213732158,"high_expression",27720,10.2299094533038,"high_expression",2598,7.86249719723055,"high_expression",158,5.06259503302697,"low_expression",0,NA,"high_expression",9586,9.16805897971958,"high_expression",9414,9.14995322196109,"intermediate_expression",10,2.30258509299405
"BT12_SOFT_TISSUE",NA,"low_expression",12795,9.45680974859389,"low_expression",0,NA,"low_expression",35,3.55534806148941,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",12,2.484906649788,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",8,2.07944154167984,"low_expression",0,NA
"BT20_BREAST","female","low_expression",35,3.55534806148941,"low_expression",0,NA,"low_expression",35,3.55534806148941,"low_expression",4,1.38629436111989,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",16,2.77258872223978,"low_expression",7,1.94591014905531,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",6,1.79175946922805,"low_expression",4,1.38629436111989,"low_expression",0,NA
"BT474_BREAST","female","low_expression",22,3.09104245335832,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",9,2.19722457733622,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",1,0,"low_expression",10,2.30258509299405,"low_expression",7,1.94591014905531,"low_expression",0,NA
"BT483_BREAST","female","low_expression",54705,10.9097103919109,"low_expression",0,NA,"low_expression",64,4.15888308335967,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",5,1.6094379124341,"low_expression",27,3.29583686600433,"low_expression",9,2.19722457733622,"low_expression",4,1.38629436111989,"low_expression",10,2.30258509299405,"low_expression",14,2.63905732961526,"low_expression",4,1.38629436111989,"low_expression",0,NA
"BT549_BREAST","female","low_expression",87,4.46590811865458,"low_expression",0,NA,"low_expression",105,4.65396035015752,"low_expression",12,2.484906649788,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",37,3.61091791264422,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",12,2.484906649788,"low_expression",13,2.56494935746154,"low_expression",0,NA
"BV173_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",22,3.09104245335832,"low_expression",0,NA,"low_expression",53,3.97029191355212,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",24,3.17805383034795,"low_expression",8,2.07944154167984,"low_expression",1,0,"low_expression",2,0.693147180559945,"low_expression",14,2.63905732961526,"low_expression",2,0.693147180559945,"low_expression",0,NA
"BXPC3_PANCREAS","female","low_expression",52,3.95124371858143,"low_expression",0,NA,"low_expression",34,3.52636052461616,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",24,3.17805383034795,"low_expression",5,1.6094379124341,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",8,2.07944154167984,"low_expression",6,1.79175946922805,"low_expression",0,NA
"C2BBE1_LARGE_INTESTINE","male","low_expression",15,2.70805020110221,"low_expression",0,NA,"low_expression",38,3.63758615972639,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",20,2.99573227355399,"low_expression",1,0,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",5,1.6094379124341,"low_expression",5,1.6094379124341,"low_expression",0,NA
"C32_SKIN","male","low_expression",25,3.2188758248682,"low_expression",0,NA,"high_expression",30095,10.3121143239819,"high_expression",2655,7.88419993367604,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",3453,8.14699869738999,"high_expression",16027,9.68203007899358,"high_expression",2078,7.63916117165917,"high_expression",187,5.23110861685459,"low_expression",4,1.38629436111989,"high_expression",5033,8.52377150677636,"high_expression",3241,8.08363720314155,"low_expression",0,NA
"C8166_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE",NA,"low_expression",11,2.39789527279837,"low_expression",0,NA,"high_expression",26635,10.1899814193511,"high_expression",1766,7.47647238116391,"low_expression",0,NA,"low_expression",2,0.693147180559945,"high_expression",11,2.39789527279837,"high_expression",4072,8.31188955823036,"high_expression",10269,9.23688492719829,"high_expression",2066,7.63336964967958,"high_expression",207,5.33271879326537,"intermediate_expression",1002,6.90975328164481,"high_expression",7398,8.9089649723924,"high_expression",4033,8.30226579487337,"low_expression",9,2.19722457733622
"CA46_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE","male","low_expression",65,4.17438726989564,"low_expression",0,NA,"low_expression",84,4.43081679884331,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",18,2.89037175789616,"low_expression",28,3.3322045101752,"low_expression",9,2.19722457733622,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",19,2.94443897916644,"low_expression",12,2.484906649788,"low_expression",0,NA
"CACO2_LARGE_INTESTINE",NA,"low_expression",138,4.92725368515721,"high_expression",7,1.94591014905531,"low_expression",27,3.29583686600433,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",21,3.04452243772342,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",4,1.38629436111989,"low_expression",0,NA
"CADOES1_BONE","female","low_expression",116741,11.6677130847653,"low_expression",0,NA,"low_expression",56,4.02535169073515,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",28,3.3322045101752,"low_expression",0,NA,"low_expression",15,2.70805020110221,"low_expression",29,3.36729582998647,"low_expression",10,2.30258509299405,"low_expression",0,NA,"intermediate_expression",658,6.48920493132532,"low_expression",15,2.70805020110221,"low_expression",4,1.38629436111989,"low_expression",0,NA
"CAKI1_KIDNEY","male","low_expression",34,3.52636052461616,"low_expression",0,NA,"low_expression",47,3.85014760171006,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",12,2.484906649788,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",2,0.693147180559945,"low_expression",0,NA
"CAKI2_KIDNEY","male","low_expression",44,3.78418963391826,"low_expression",1,0,"high_expression",13727,9.52711997525166,"high_expression",2087,7.6434829070772,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"high_expression",7746,8.9549318600747,"high_expression",19104,9.85765301619233,"high_expression",3216,8.07589363029886,"high_expression",187,5.23110861685459,"high_expression",1907,7.55328660560042,"high_expression",3215,8.07558263667172,"high_expression",3108,8.04173471148754,"low_expression",1,0
"CAL120_BREAST","female","low_expression",22,3.09104245335832,"low_expression",0,NA,"low_expression",18,2.89037175789616,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",21,3.04452243772342,"low_expression",2,0.693147180559945,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",6,1.79175946922805,"low_expression",7,1.94591014905531,"low_expression",0,NA
"CAL12T_LUNG","male","low_expression",61,4.11087386417331,"low_expression",0,NA,"intermediate_expression",1197,7.08757370555797,"intermediate_expression",53,3.97029191355212,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",0,NA,"intermediate_expression",160,5.07517381523383,"intermediate_expression",245,5.50125821054473,"intermediate_expression",63,4.14313472639153,"intermediate_expression",47,3.85014760171006,"low_expression",4,1.38629436111989,"intermediate_expression",194,5.26785815906333,"low_expression",90,4.49980967033027,"low_expression",0,NA
"CAL148_BREAST","female","low_expression",31087,10.3445450043474,"low_expression",0,NA,"low_expression",67,4.20469261939097,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",21,3.04452243772342,"low_expression",44,3.78418963391826,"low_expression",11,2.39789527279837,"low_expression",1,0,"low_expression",5,1.6094379124341,"low_expression",21,3.04452243772342,"low_expression",5,1.6094379124341,"low_expression",0,NA
"CAL27_UPPER_AERODIGESTIVE_TRACT","male","low_expression",96,4.56434819146784,"low_expression",0,NA,"low_expression",106,4.66343909411207,"low_expression",11,2.39789527279837,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",28,3.3322045101752,"low_expression",88,4.47733681447821,"low_expression",14,2.63905732961526,"low_expression",1,0,"low_expression",3,1.09861228866811,"low_expression",31,3.43398720448515,"low_expression",35,3.55534806148941,"low_expression",0,NA
"CAL29_URINARY_TRACT","female","low_expression",70216,11.159331484272,"low_expression",0,NA,"low_expression",150,5.01063529409626,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",33,3.49650756146648,"low_expression",59,4.07753744390572,"low_expression",32,3.46573590279973,"low_expression",1,0,"low_expression",0,NA,"low_expression",46,3.8286413964891,"low_expression",24,3.17805383034795,"low_expression",0,NA
"CAL33_UPPER_AERODIGESTIVE_TRACT","male","low_expression",71,4.26267987704132,"low_expression",2,0.693147180559945,"high_expression",62906,11.0493968276464,"high_expression",3078,8.03203531439882,"low_expression",0,NA,"low_expression",1,0,"high_expression",73,4.29045944114839,"high_expression",18196,9.80895706868989,"high_expression",38631,10.5618103419419,"high_expression",12936,9.46776940125694,"high_expression",419,6.03787091992214,"low_expression",162,5.08759633523238,"high_expression",14112,9.55478077824657,"high_expression",6882,8.83666458635743,"intermediate_expression",23,3.13549421592915
"CAL51_BREAST","female","low_expression",58,4.06044301054642,"low_expression",0,NA,"low_expression",44,3.78418963391826,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",16,2.77258872223978,"low_expression",15,2.70805020110221,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",16,2.77258872223978,"low_expression",10,2.30258509299405,"low_expression",1,0,"low_expression",0,NA
"CAL54_KIDNEY","male","low_expression",59,4.07753744390572,"low_expression",0,NA,"low_expression",62,4.12713438504509,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",47,3.85014760171006,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",23,3.13549421592915,"low_expression",10,2.30258509299405,"low_expression",0,NA
"CAL62_THYROID","female","low_expression",31,3.43398720448515,"low_expression",0,NA,"low_expression",24,3.17805383034795,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",14,2.63905732961526,"low_expression",2,0.693147180559945,"low_expression",2,0.693147180559945,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",8,2.07944154167984,"low_expression",0,NA
"CAL78_BONE","male","low_expression",142,4.95582705760126,"low_expression",0,NA,"high_expression",5167,8.55004752828718,"high_expression",534,6.2803958389602,"low_expression",1,0,"low_expression",1,0,"low_expression",0,NA,"high_expression",1738,7.46049030582534,"high_expression",3467,8.15104494568502,"high_expression",1009,6.91671502035361,"low_expression",18,2.89037175789616,"intermediate_expression",828,6.71901315438526,"high_expression",2969,7.99598047476376,"high_expression",3042,8.02027047281924,"low_expression",0,NA
"CAL851_BREAST","female","low_expression",11867,9.38151671766514,"low_expression",0,NA,"low_expression",67,4.20469261939097,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",11,2.39789527279837,"low_expression",32,3.46573590279973,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",18,2.89037175789616,"low_expression",0,NA,"low_expression",0,NA
"CALU1_LUNG","male","low_expression",18,2.89037175789616,"low_expression",0,NA,"low_expression",40,3.68887945411394,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",20,2.99573227355399,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",12,2.484906649788,"low_expression",14,2.63905732961526,"low_expression",0,NA
"CALU3_LUNG","male","low_expression",56,4.02535169073515,"low_expression",0,NA,"low_expression",58,4.06044301054642,"low_expression",9,2.19722457733622,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",16,2.77258872223978,"low_expression",25,3.2188758248682,"low_expression",6,1.79175946922805,"low_expression",5,1.6094379124341,"low_expression",1,0,"low_expression",13,2.56494935746154,"low_expression",10,2.30258509299405,"low_expression",0,NA
